Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
202	:	1674273537.352	     0.160	0	0	0	0	magma -b cut:=5000 D:=202 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
203	:	1674273537.355	     0.161	0	0	0	0	magma -b cut:=5000 D:=203 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
206	:	1674273537.364	     0.154	0	0	0	0	magma -b cut:=5000 D:=206 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
207	:	1674273537.367	     0.157	0	0	0	0	magma -b cut:=5000 D:=207 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
208	:	1674273537.369	     0.159	0	0	0	0	magma -b cut:=5000 D:=208 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
210	:	1674273537.380	     0.164	0	0	0	0	magma -b cut:=5000 D:=210 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
211	:	1674273537.383	     0.166	0	0	0	0	magma -b cut:=5000 D:=211 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
212	:	1674273537.385	     0.167	0	0	0	0	magma -b cut:=5000 D:=212 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
214	:	1674273537.392	     0.177	0	0	0	0	magma -b cut:=5000 D:=214 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
215	:	1674273537.397	     0.175	0	0	0	0	magma -b cut:=5000 D:=215 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
216	:	1674273537.401	     0.174	0	0	0	0	magma -b cut:=5000 D:=216 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
218	:	1674273537.408	     0.171	0	0	0	0	magma -b cut:=5000 D:=218 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
219	:	1674273537.411	     0.171	0	0	0	0	magma -b cut:=5000 D:=219 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
222	:	1674273537.438	     0.151	0	0	0	0	magma -b cut:=5000 D:=222 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
223	:	1674273537.443	     0.148	0	0	0	0	magma -b cut:=5000 D:=223 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
224	:	1674273537.448	     0.148	0	0	0	0	magma -b cut:=5000 D:=224 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
225	:	1674273537.451	     0.148	0	0	0	0	magma -b cut:=5000 D:=225 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
226	:	1674273537.456	     0.148	0	0	0	0	magma -b cut:=5000 D:=226 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
227	:	1674273537.460	     0.148	0	0	0	0	magma -b cut:=5000 D:=227 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
228	:	1674273537.462	     0.152	0	0	0	0	magma -b cut:=5000 D:=228 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
230	:	1674273537.469	     0.151	0	0	0	0	magma -b cut:=5000 D:=230 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
231	:	1674273537.476	     0.148	0	0	0	0	magma -b cut:=5000 D:=231 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
